組み合わせ,共起回数
"事, 居る, 度, 為る, 言う",106
"事, 居る, 度, 為る, 為る, 言う",125
"事, 居る, 度, 為る",68
"事, 居る, 度, 為る, 為る",74
"事, 度, 無い, 無い, 言う",45
"事, 度, 為る, 無い, 無い, 言う",133
"事, 度, 為る, 無い, 無い",96
"事, 度, 為る, 為る, 無い, 無い",163
"事, 度, 無い, 言う, 言う",33
"事, 度, 為る, 無い, 言う, 言う",66
"事, 度, 為る, 無い, 言う",159
"事, 度, 為る, 為る, 無い, 言う",207
"事, 度, 為る, 無い",136
"事, 度, 為る, 為る, 無い",188
"事, 度, 言う, 言う",33
"事, 度, 為る, 言う, 言う",65
"事, 度, 為る, 言う",136
"事, 度, 為る, 為る, 言う",177
"事, 度, 為る",131
"事, 度, 為る, 為る",156
"居る, 度, 思う, 言う",37
"居る, 度, 思う, 為る, 言う",72
"居る, 度, 思う, 為る",59
"居る, 度, 思う, 為る, 為る",74
"居る, 度, 無い, 言う, 言う",49
"居る, 度, 為る, 無い, 言う, 言う",86
"居る, 度, 為る, 無い, 言う",97
"居る, 度, 為る, 為る, 無い, 言う",56
"居る, 度, 為る, 無い",75
"居る, 度, 為る, 為る, 無い",44
"居る, 度, 言う, 言う",43
"居る, 度, 為る, 言う, 言う",74
"居る, 度, 為る, 言う",125
"居る, 度, 為る, 為る, 言う",134
"居る, 度, 為る",110
"居る, 度, 為る, 為る",104
"度, 思う, 成る",34
"度, 思う, 成る, 為る",50
"度, 成る, 言う",40
"度, 成る, 為る, 言う",72
"度, 成る, 無い",44
"度, 成る, 為る, 無い",91
"度, 成る, 為る",107
"度, 成る, 為る, 為る",85
"度, 思う, 見る, 言う",35
"度, 思う, 為る, 見る, 言う",53
"度, 思う, 為る, 見る",49
"度, 思う, 為る, 為る, 見る",31
"度, 無い, 見る, 言う",36
"度, 為る, 無い, 見る, 言う",42
"度, 為る, 無い, 見る",49
"度, 見る, 言う",52
"度, 為る, 見る, 言う",61
"度, 為る, 見る",84
"度, 為る, 為る, 見る",42
"度, 思う, 無い, 言う",32
"度, 思う, 為る, 無い, 言う",38
"度, 思う, 為る, 無い",57
"度, 思う, 言う, 言う",34
"度, 思う, 為る, 言う, 言う",63
"度, 思う, 為る, 言う",119
"度, 思う, 為る, 為る, 言う",132
"度, 思う, 為る",126
"度, 思う, 為る, 為る",108
"度, 無い, 言う, 言う",40
"度, 為る, 無い, 言う, 言う",70
"度, 為る, 言う, 言う",106
"度, 為る, 為る, 言う, 言う",84
"度, 無い, 無い, 言う",40
"度, 為る, 無い, 無い, 言う",83
"度, 為る, 無い, 言う",129
"度, 為る, 為る, 無い, 言う",114
"度, 為る, 言う",212
"度, 為る, 為る, 言う",206
"度, 無い, 無い",49
"度, 為る, 無い, 無い",76
"度, 為る, 無い",177
"度, 為る, 為る, 無い",137
"度, 為る",322
"度, 為る, 為る",245
"トウキョウ, 死ぬ, 為る",40
"トウキョウ, 五輪, 死ぬ, 為る",72
"トウキョウ, 五輪, 死ぬ",62
"トウキョウ, 五輪, 五輪, 死ぬ",46
"トウキョウ, 為る, 為る, 為る, 物",37
"トウキョウ, 五輪, 為る, 為る, 為る, 物",123
"トウキョウ, 五輪, 為る, 為る, 物",151
"トウキョウ, 五輪, 五輪, 為る, 為る, 物",239
"トウキョウ, 五輪, 為る, 物",104
"トウキョウ, 五輪, 五輪, 為る, 物",137
"トウキョウ, 五輪, 物",49
"トウキョウ, 五輪, 五輪, 物",45
"トウキョウ, 本当",33
"トウキョウ, 五輪, 本当",66
"トウキョウ, 無理",33
"トウキョウ, 五輪, 無理",65
"トウキョウ, 止める",34
"トウキョウ, 五輪, 止める",85
"トウキョウ, 為る, 為る, 為る, 見る",141
"トウキョウ, 五輪, 為る, 為る, 為る, 見る",562
"トウキョウ, 為る, 為る, 為る, 為る, 見る",140
"トウキョウ, 五輪, 為る, 為る, 為る, 為る, 見る",140
"トウキョウ, 五輪, 為る, 為る, 見る",353
"トウキョウ, 五輪, 五輪, 為る, 為る, 見る",511
"トウキョウ, 五輪, 為る, 見る",155
"トウキョウ, 五輪, 五輪, 為る, 見る",192
"トウキョウ, 五輪, 見る",58
"トウキョウ, 五輪, 五輪, 見る",48
"トウキョウ, 五輪, 五輪, 来る",40
"トウキョウ, 五輪, 五輪, 来る, 為る",124
"トウキョウ, 五輪, 来る, 為る",100
"トウキョウ, 五輪, 来る, 為る, 為る",153
"トウキョウ, 来る, 為る",58
"トウキョウ, 来る, 為る, 為る",66
"トウキョウ, 有る, 為る, 為る, 為る",62
"トウキョウ, 五輪, 有る, 為る, 為る, 為る",209
"トウキョウ, 五輪, 有る, 為る, 為る",238
"トウキョウ, 五輪, 五輪, 有る, 為る, 為る",426
"トウキョウ, 五輪, 有る, 為る",170
"トウキョウ, 五輪, 五輪, 有る, 為る",250
"トウキョウ, 五輪, 有る",80
"トウキョウ, 五輪, 五輪, 有る",83
"トウキョウ, 五輪, 無い, 良い",39
"トウキョウ, 五輪, 為る, 無い, 良い",78
"トウキョウ, 為る, 無い, 良い",51
"トウキョウ, 為る, 為る, 無い, 良い",30
"トウキョウ, 為る, 為る, 良い",42
"トウキョウ, 五輪, 為る, 為る, 良い",80
"トウキョウ, 五輪, 為る, 良い",131
"トウキョウ, 五輪, 五輪, 為る, 良い",83
"トウキョウ, 五輪, 良い",96
"トウキョウ, 五輪, 五輪, 良い",67
"トウキョウ, 事, 無い, 遣る",50
"トウキョウ, 事, 五輪, 無い, 遣る",195
"トウキョウ, 事, 五輪, 遣る",119
"トウキョウ, 事, 五輪, 五輪, 遣る",161
"トウキョウ, 為る, 無い, 遣る",41
"トウキョウ, 五輪, 為る, 無い, 遣る",64
"トウキョウ, 五輪, 無い, 遣る",126
"トウキョウ, 五輪, 五輪, 無い, 遣る",137
"トウキョウ, 為る, 為る, 遣る",41
"トウキョウ, 五輪, 為る, 為る, 遣る",72
"トウキョウ, 五輪, 為る, 遣る",129
"トウキョウ, 五輪, 五輪, 為る, 遣る",88
"トウキョウ, 五輪, 遣る",124
"トウキョウ, 五輪, 五輪, 遣る",115
"トウキョウ, 五輪, 五輪, 人, 言う",30
"トウキョウ, 五輪, 五輪, 人, 為る, 言う",38
"トウキョウ, 五輪, 人, 為る, 言う",88
"トウキョウ, 五輪, 人, 為る, 為る, 言う",74
"トウキョウ, 人, 為る, 言う",83
"トウキョウ, 人, 為る, 為る, 言う",84
"トウキョウ, トウキョウ, 人, 為る, 無い",43
"トウキョウ, トウキョウ, 五輪, 人, 為る, 無い",170
"トウキョウ, トウキョウ, 人, 為る, 為る, 無い",126
"トウキョウ, トウキョウ, 五輪, 人, 為る, 為る, 無い",126
"トウキョウ, トウキョウ, 事, 人, 無い",74
"トウキョウ, トウキョウ, 事, 五輪, 人, 無い",294
"トウキョウ, トウキョウ, 事, 事, 人, 無い",72
"トウキョウ, トウキョウ, 事, 事, 五輪, 人, 無い",72
"トウキョウ, トウキョウ, 五輪, 人, 無い",134
"トウキョウ, トウキョウ, 五輪, 五輪, 人, 無い",190
"トウキョウ, トウキョウ, 事, 事, 人",37
"トウキョウ, トウキョウ, 事, 事, 五輪, 人",146
"トウキョウ, トウキョウ, 事, 五輪, 人",151
"トウキョウ, トウキョウ, 事, 五輪, 五輪, 人",221
"トウキョウ, トウキョウ, 人, 為る, 為る, 為る, 為る",211
"トウキョウ, トウキョウ, 五輪, 人, 為る, 為る, 為る, 為る",842
"トウキョウ, トウキョウ, 人, 為る, 為る, 為る, 為る, 為る",126
"トウキョウ, トウキョウ, 五輪, 人, 為る, 為る, 為る, 為る, 為る",126
"トウキョウ, トウキョウ, 五輪, 人, 為る, 為る, 為る",848
"トウキョウ, トウキョウ, 五輪, 五輪, 人, 為る, 為る, 為る",1264
"トウキョウ, トウキョウ, 五輪, 人, 為る, 為る",521
"トウキョウ, トウキョウ, 五輪, 五輪, 人, 為る, 為る",766
"トウキョウ, トウキョウ, 五輪, 人, 為る",226
"トウキョウ, トウキョウ, 五輪, 五輪, 人, 為る",314
"トウキョウ, トウキョウ, 五輪, 人",131
"トウキョウ, トウキョウ, 五輪, 五輪, 人",172
"トウキョウ, 事, 人, 為る, 為る",33
"トウキョウ, 事, 五輪, 人, 為る, 為る",30
"トウキョウ, 事, 五輪, 人, 為る",37
"トウキョウ, 事, 人, 無い",61
"トウキョウ, 事, 五輪, 人, 無い",209
"トウキョウ, 事, 五輪, 人",118
"トウキョウ, 事, 五輪, 五輪, 人",154
"トウキョウ, 人, 為る, 為る, 為る, 為る, 無い",143
"トウキョウ, 五輪, 人, 為る, 為る, 為る, 為る, 無い",563
"トウキョウ, 人, 為る, 為る, 為る, 為る, 為る, 無い",84
"トウキョウ, 五輪, 人, 為る, 為る, 為る, 為る, 為る, 無い",84
"トウキョウ, 五輪, 人, 為る, 為る, 為る, 無い",572
"トウキョウ, 五輪, 五輪, 人, 為る, 為る, 為る, 無い",840
"トウキョウ, 五輪, 人, 為る, 為る, 無い",358
"トウキョウ, 五輪, 五輪, 人, 為る, 為る, 無い",505
"トウキョウ, 五輪, 人, 為る, 無い",137
"トウキョウ, 五輪, 五輪, 人, 為る, 無い",172
"トウキョウ, 五輪, 人, 無い",111
"トウキョウ, 五輪, 五輪, 人, 無い",138
"トウキョウ, 人, 為る, 為る, 為る, 為る",146
"トウキョウ, 五輪, 人, 為る, 為る, 為る, 為る",567
"トウキョウ, 人, 為る, 為る, 為る, 為る, 為る",84
"トウキョウ, 五輪, 人, 為る, 為る, 為る, 為る, 為る",84
"トウキョウ, 五輪, 人, 為る, 為る, 為る",591
"トウキョウ, 五輪, 五輪, 人, 為る, 為る, 為る",848
"トウキョウ, 五輪, 人, 為る, 為る",401
"トウキョウ, 五輪, 五輪, 人, 為る, 為る",525
"トウキョウ, 五輪, 人, 為る",219
"トウキョウ, 五輪, 五輪, 人, 為る",237
"トウキョウ, 五輪, 人",138
"トウキョウ, 五輪, 五輪, 人",147
"トウキョウ, 成る, 為る, 無い",34
"トウキョウ, 五輪, 成る, 為る, 無い",47
"トウキョウ, 五輪, 成る, 無い",51
"トウキョウ, 五輪, 五輪, 成る, 無い",35
"トウキョウ, 成る, 為る, 為る",46
"トウキョウ, 五輪, 成る, 為る, 為る",74
"トウキョウ, 五輪, 成る, 為る",160
"トウキョウ, 五輪, 五輪, 成る, 為る",125
"トウキョウ, 五輪, 成る",119
"トウキョウ, 五輪, 五輪, 成る",99
"トウキョウ, トウキョウ, 居る",30
"トウキョウ, トウキョウ, 五輪, 居る",81
"トウキョウ, 居る, 為る, 為る, 無い",44
"トウキョウ, 五輪, 居る, 為る, 為る, 無い",87
"トウキョウ, 五輪, 居る, 為る, 無い",88
"トウキョウ, 五輪, 五輪, 居る, 為る, 無い",64
"トウキョウ, 五輪, 居る, 無い",79
"トウキョウ, 五輪, 五輪, 居る, 無い",80
"トウキョウ, 居る, 為る, 為る, 為る, 言う",40
"トウキョウ, 五輪, 居る, 為る, 為る, 為る, 言う",88
"トウキョウ, 五輪, 居る, 為る, 為る, 言う",162
"トウキョウ, 五輪, 五輪, 居る, 為る, 為る, 言う",134
"トウキョウ, 五輪, 居る, 為る, 言う",183
"トウキョウ, 五輪, 五輪, 居る, 為る, 言う",154
"トウキョウ, 五輪, 居る, 言う",97
"トウキョウ, 五輪, 五輪, 居る, 言う",82
"トウキョウ, 居る, 為る, 為る, 為る",34
"トウキョウ, 五輪, 居る, 為る, 為る, 為る",69
"トウキョウ, 五輪, 居る, 為る, 為る",133
"トウキョウ, 五輪, 五輪, 居る, 為る, 為る",103
"トウキョウ, 五輪, 居る, 為る",180
"トウキョウ, 五輪, 五輪, 居る, 為る",144
"トウキョウ, 五輪, 居る",127
"トウキョウ, 五輪, 五輪, 居る",117
"トウキョウ, 事, 事, 為る",30
"トウキョウ, 事, 事, 五輪, 為る",67
"トウキョウ, 事, 事, 無い",30
"トウキョウ, 事, 事, 五輪, 無い",104
"トウキョウ, 事, 事, 五輪",99
"トウキョウ, 事, 事, 五輪, 五輪",116
"トウキョウ, 事, 五輪, 五輪, 言う",38
"トウキョウ, 事, 五輪, 五輪, 為る, 言う",46
"トウキョウ, 事, 五輪, 為る, 言う",99
"トウキョウ, 事, 五輪, 為る, 為る, 言う",84
"トウキョウ, 事, 為る, 言う",70
"トウキョウ, 事, 為る, 為る, 言う",55
"トウキョウ, トウキョウ, 事, 為る",33
"トウキョウ, トウキョウ, 事, 五輪, 為る",99
"トウキョウ, トウキョウ, 事, 無い",43
"トウキョウ, トウキョウ, 事, 五輪, 無い",169
"トウキョウ, トウキョウ, 事, 五輪",148
"トウキョウ, トウキョウ, 事, 五輪, 五輪",191
"トウキョウ, 事, 為る, 為る, 無い, 無い",36
"トウキョウ, 事, 五輪, 為る, 為る, 無い, 無い",119
"トウキョウ, 事, 五輪, 為る, 無い, 無い",76
"トウキョウ, 事, 五輪, 五輪, 為る, 無い, 無い",106
"トウキョウ, 事, 五輪, 無い, 無い",93
"トウキョウ, 事, 五輪, 五輪, 無い, 無い",118
"トウキョウ, 事, 為る, 為る, 為る, 無い",59
"トウキョウ, 事, 五輪, 為る, 為る, 為る, 無い",228
"トウキョウ, 事, 五輪, 為る, 為る, 無い",262
"トウキョウ, 事, 五輪, 五輪, 為る, 為る, 無い",430
"トウキョウ, 事, 五輪, 為る, 無い",168
"トウキョウ, 事, 五輪, 五輪, 為る, 無い",225
"トウキョウ, 事, 五輪, 無い",177
"トウキョウ, 事, 五輪, 五輪, 無い",223
"トウキョウ, 事, 為る, 為る, 為る",45
"トウキョウ, 事, 五輪, 為る, 為る, 為る",139
"トウキョウ, 事, 五輪, 為る, 為る",200
"トウキョウ, 事, 五輪, 五輪, 為る, 為る",256
"トウキョウ, 事, 五輪, 為る",228
"トウキョウ, 事, 五輪, 五輪, 為る",223
"トウキョウ, 事, 五輪",196
"トウキョウ, 事, 五輪, 五輪",203
"トウキョウ, 思う, 為る, 言う",45
"トウキョウ, 五輪, 思う, 為る, 言う",65
"トウキョウ, 五輪, 思う, 言う",66
"トウキョウ, 五輪, 五輪, 思う, 言う",32
"トウキョウ, 思う, 為る, 無い",46
"トウキョウ, 五輪, 思う, 為る, 無い",69
"トウキョウ, 五輪, 思う, 無い",73
"トウキョウ, 五輪, 五輪, 思う, 無い",36
"トウキョウ, 思う, 為る, 為る",52
"トウキョウ, 五輪, 思う, 為る, 為る",59
"トウキョウ, 五輪, 思う, 為る",143
"トウキョウ, 五輪, 五輪, 思う, 為る",67
"トウキョウ, 五輪, 思う",139
"トウキョウ, 五輪, 五輪, 思う",78
"トウキョウ, トウキョウ, 為る, 言う",45
"トウキョウ, トウキョウ, 五輪, 為る, 言う",109
"トウキョウ, トウキョウ, 五輪, 言う",89
"トウキョウ, トウキョウ, 五輪, 五輪, 言う",82
"トウキョウ, トウキョウ, 為る, 為る, 為る, 為る, 為る, 為る, 無い",42
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 為る, 為る, 為る, 為る, 無い",168
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 為る, 為る, 為る, 無い",514
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 為る, 為る, 為る, 為る, 無い",776
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 為る, 為る, 無い",890
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 為る, 為る, 為る, 無い",1360
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 為る, 無い",950
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 為る, 為る, 無い",1465
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 無い",638
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 為る, 無い",973
"トウキョウ, トウキョウ, 五輪, 為る, 無い",286
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 無い",389
"トウキョウ, トウキョウ, 五輪, 無い",168
"トウキョウ, トウキョウ, 五輪, 五輪, 無い",195
"トウキョウ, トウキョウ, 為る, 為る, 為る, 為る, 為る, 為る",42
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 為る, 為る, 為る, 為る",168
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 為る, 為る, 為る",509
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 為る, 為る, 為る, 為る",766
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 為る, 為る",867
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 為る, 為る, 為る",1311
"トウキョウ, トウキョウ, 五輪, 為る, 為る, 為る",913
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 為る, 為る",1373
"トウキョウ, トウキョウ, 五輪, 為る, 為る",644
"トウキョウ, トウキョウ, 五輪, 五輪, 為る, 為る",918
"トウキョウ, トウキョウ, 五輪, 為る",443
"トウキョウ, トウキョウ, 五輪, 五輪, 為る",527
"トウキョウ, トウキョウ, 五輪",363
"トウキョウ, トウキョウ, 五輪, 五輪",390
"トウキョウ, 五輪, 無い, 言う, 言う",41
"トウキョウ, 五輪, 為る, 無い, 言う, 言う",55
"トウキョウ, 為る, 無い, 言う, 言う",44
"トウキョウ, 五輪, 言う, 言う",53
"トウキョウ, 五輪, 為る, 言う, 言う",62
"トウキョウ, 為る, 言う, 言う",54
"トウキョウ, 為る, 為る, 言う, 言う",43
"トウキョウ, 五輪, 五輪, 無い, 言う",42
"トウキョウ, 五輪, 五輪, 為る, 無い, 言う",68
"トウキョウ, 五輪, 為る, 無い, 言う",158
"トウキョウ, 五輪, 為る, 為る, 無い, 言う",115
"トウキョウ, 為る, 無い, 言う",119
"トウキョウ, 為る, 為る, 無い, 言う",83
"トウキョウ, 為る, 為る, 為る, 言う",64
"トウキョウ, 五輪, 為る, 為る, 為る, 言う",79
"トウキョウ, 五輪, 為る, 為る, 言う",181
"トウキョウ, 五輪, 五輪, 為る, 為る, 言う",91
"トウキョウ, 五輪, 為る, 言う",270
"トウキョウ, 五輪, 五輪, 為る, 言う",155
"トウキョウ, 五輪, 言う",199
"トウキョウ, 五輪, 五輪, 言う",124
